respondent_id,region,age_band,true_choice,stated_choice,reported_choice,epsilon,k,scenario,shy_category,honesty
3730,Wales,35-44,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3731,South East,25-34,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3732,Scotland,55-64,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3733,London,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3734,Midlands,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3735,Scotland,55-64,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3736,London,65+,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3737,London,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3738,London,35-44,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3739,Scotland,18-24,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3740,South East,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3741,South East,65+,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3742,Midlands,65+,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3743,Scotland,25-34,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3744,London,45-54,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3745,Midlands,35-44,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3746,North West,35-44,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3747,London,45-54,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3748,South East,35-44,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3749,Wales,25-34,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3750,North West,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3751,London,55-64,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3752,London,65+,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3753,Midlands,55-64,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3754,London,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3755,South East,35-44,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3756,Midlands,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3757,London,65+,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3758,London,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3759,Wales,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3760,Midlands,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3761,Midlands,45-54,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3762,Wales,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3763,London,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3764,South East,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3765,South East,35-44,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3766,London,55-64,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3767,London,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3768,North West,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3769,London,35-44,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3770,Midlands,65+,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3771,Midlands,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3772,North West,18-24,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3773,London,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3774,North West,25-34,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3775,Scotland,45-54,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3776,South East,18-24,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3777,South East,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3778,North West,55-64,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3779,Midlands,35-44,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3780,Wales,35-44,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3781,Scotland,45-54,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3782,London,25-34,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3783,Midlands,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3784,North West,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3785,Midlands,55-64,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3786,Wales,25-34,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3787,Midlands,18-24,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3788,Scotland,45-54,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3789,London,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3790,Midlands,55-64,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3791,London,45-54,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3792,North West,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3793,London,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3794,Midlands,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3795,London,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3796,Midlands,18-24,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3797,Midlands,45-54,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3798,Midlands,45-54,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3799,South East,35-44,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3800,North West,65+,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3801,Midlands,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3802,Scotland,45-54,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3803,London,45-54,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3804,South East,25-34,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3805,North West,25-34,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3806,North West,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3807,South East,18-24,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3808,Midlands,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3809,South East,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3810,London,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3811,South East,55-64,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3812,South East,35-44,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3813,North West,18-24,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3814,South East,45-54,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3815,North West,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3816,South East,65+,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3817,London,65+,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3818,South East,45-54,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3819,South East,35-44,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3820,South East,65+,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3821,London,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3822,North West,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3823,Midlands,25-34,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3824,North West,18-24,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3825,Midlands,18-24,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3826,Scotland,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3827,Midlands,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3828,Midlands,45-54,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3829,South East,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3830,South East,55-64,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3831,London,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3832,North West,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3833,South East,55-64,0,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3834,Midlands,18-24,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3835,North West,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3836,London,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3837,North West,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3838,London,65+,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3839,South East,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3840,London,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3841,Wales,18-24,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3842,Wales,18-24,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3843,Wales,45-54,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3844,Midlands,35-44,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3845,North West,65+,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3846,Midlands,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3847,London,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3848,North West,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3849,London,55-64,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3850,South East,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3851,London,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3852,Scotland,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3853,Scotland,65+,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3854,South East,18-24,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3855,London,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3856,Midlands,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3857,London,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3858,North West,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3859,South East,65+,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3860,Midlands,18-24,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3861,London,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3862,South East,55-64,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3863,Wales,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3864,North West,65+,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3865,North West,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3866,London,55-64,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3867,London,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3868,Midlands,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3869,North West,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3870,North West,25-34,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3871,South East,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3872,South East,45-54,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3873,South East,55-64,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3874,Wales,45-54,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3875,South East,55-64,0,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3876,London,45-54,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3877,North West,45-54,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3878,Midlands,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3879,North West,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3880,Scotland,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3881,Scotland,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3882,North West,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3883,South East,35-44,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3884,London,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3885,Midlands,18-24,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3886,North West,18-24,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3887,Midlands,25-34,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3888,South East,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3889,Scotland,45-54,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3890,South East,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3891,North West,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3892,South East,65+,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3893,London,65+,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3894,London,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3895,North West,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3896,North West,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3897,Midlands,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3898,London,55-64,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3899,Wales,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3900,Wales,25-34,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3901,North West,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3902,Midlands,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3903,North West,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3904,North West,55-64,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3905,South East,18-24,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3906,London,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3907,South East,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3908,North West,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3909,Midlands,25-34,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3910,Scotland,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3911,North West,25-34,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3912,North West,35-44,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3913,Scotland,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3914,Midlands,45-54,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3915,Wales,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3916,South East,65+,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3917,South East,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3918,London,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3919,Midlands,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3920,South East,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3921,Scotland,55-64,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3922,Midlands,45-54,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3923,Midlands,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3924,Scotland,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3925,Scotland,25-34,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3926,South East,55-64,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3927,North West,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3928,Midlands,35-44,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3929,Scotland,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3930,Scotland,18-24,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3931,London,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3932,South East,25-34,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3933,Midlands,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3934,South East,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3935,Wales,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3936,Midlands,65+,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3937,London,65+,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3938,South East,55-64,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3939,London,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3940,South East,35-44,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3941,London,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3942,North West,45-54,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3943,Scotland,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3944,London,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3945,London,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3946,North West,65+,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3947,South East,65+,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3948,North West,35-44,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3949,North West,65+,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3950,Scotland,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3951,London,25-34,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3952,Scotland,18-24,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3953,Scotland,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3954,London,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3955,London,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3956,Midlands,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3957,South East,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3958,South East,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3959,London,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3960,London,18-24,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3961,Midlands,35-44,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3962,London,65+,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3963,Scotland,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3964,Midlands,25-34,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3965,Midlands,18-24,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3966,London,35-44,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3967,Midlands,25-34,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3968,North West,18-24,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3969,South East,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3970,North West,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3971,Midlands,65+,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3972,South East,45-54,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3973,North West,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3974,London,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3975,Wales,65+,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3976,Scotland,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3977,Scotland,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3978,Midlands,45-54,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3979,Midlands,25-34,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3980,Scotland,35-44,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3981,London,55-64,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3982,Scotland,55-64,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3983,Midlands,65+,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3984,London,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3985,Scotland,18-24,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3986,Midlands,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3987,South East,55-64,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3988,Scotland,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3989,South East,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3990,Midlands,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
3991,Midlands,35-44,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
3992,North West,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
3993,North West,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
3994,South East,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3995,Scotland,55-64,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3996,South East,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3997,Scotland,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3998,Wales,65+,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
3999,North West,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4000,North West,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
4001,Scotland,55-64,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4002,Midlands,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4003,North West,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4004,London,35-44,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4005,South East,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
4006,Midlands,55-64,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4007,North West,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
4008,Scotland,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
4009,North West,55-64,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4010,Wales,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4011,London,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4012,London,65+,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4013,South East,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
4014,London,18-24,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4015,London,45-54,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4016,North West,65+,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4017,South East,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4018,South East,18-24,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4019,North West,35-44,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
4020,North West,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
4021,South East,25-34,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
4022,Midlands,18-24,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
4023,South East,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
4024,Midlands,55-64,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4025,Midlands,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4026,South East,55-64,0,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4027,Scotland,25-34,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
4028,South East,18-24,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4029,London,25-34,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4030,Scotland,18-24,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4031,London,45-54,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4032,South East,35-44,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4033,Midlands,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4034,South East,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
4035,Midlands,18-24,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4036,London,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4037,South East,55-64,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4038,Midlands,35-44,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4039,North West,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4040,Wales,25-34,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
4041,Midlands,18-24,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
4042,South East,25-34,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4043,Midlands,65+,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4044,North West,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
4045,Midlands,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
4046,North West,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4047,North West,25-34,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
4048,North West,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4049,Midlands,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
4050,Midlands,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
