respondent_id,region,age_band,true_choice,reported_choice,epsilon,k,scenario
3724,Midlands,25-34,2,2,1.0,5,nonresponse
3725,Wales,55-64,4,4,1.0,5,nonresponse
3726,South East,35-44,3,2,1.0,5,nonresponse
3727,London,25-34,1,0,1.0,5,nonresponse
3728,Scotland,25-34,4,4,1.0,5,nonresponse
3729,London,65+,2,2,1.0,5,nonresponse
3730,North West,55-64,1,1,1.0,5,nonresponse
3731,South East,35-44,4,2,1.0,5,nonresponse
3732,London,45-54,1,1,1.0,5,nonresponse
3733,North West,45-54,3,2,1.0,5,nonresponse
3734,Midlands,55-64,1,4,1.0,5,nonresponse
3735,North West,45-54,1,0,1.0,5,nonresponse
3736,Scotland,25-34,4,1,1.0,5,nonresponse
3737,Scotland,55-64,3,1,1.0,5,nonresponse
3738,Wales,35-44,1,1,1.0,5,nonresponse
3739,London,18-24,1,1,1.0,5,nonresponse
3740,North West,35-44,4,4,1.0,5,nonresponse
3741,South East,18-24,1,3,1.0,5,nonresponse
3742,North West,55-64,1,1,1.0,5,nonresponse
3743,South East,18-24,4,4,1.0,5,nonresponse
3744,Midlands,18-24,3,1,1.0,5,nonresponse
3745,Wales,18-24,1,0,1.0,5,nonresponse
3746,North West,65+,4,1,1.0,5,nonresponse
3747,North West,18-24,4,4,1.0,5,nonresponse
3748,South East,55-64,3,0,1.0,5,nonresponse
3749,South East,55-64,1,1,1.0,5,nonresponse
3750,Midlands,45-54,3,1,1.0,5,nonresponse
3751,North West,25-34,1,3,1.0,5,nonresponse
3752,North West,18-24,0,2,1.0,5,nonresponse
3753,Midlands,65+,1,0,1.0,5,nonresponse
3754,Scotland,18-24,1,1,1.0,5,nonresponse
3755,Wales,18-24,4,3,1.0,5,nonresponse
3756,London,65+,1,0,1.0,5,nonresponse
3757,London,25-34,2,2,1.0,5,nonresponse
3758,South East,55-64,4,1,1.0,5,nonresponse
3759,Wales,35-44,4,4,1.0,5,nonresponse
3760,Midlands,55-64,2,3,1.0,5,nonresponse
3761,South East,25-34,2,1,1.0,5,nonresponse
3762,London,25-34,1,0,1.0,5,nonresponse
3763,London,18-24,2,0,1.0,5,nonresponse
3764,North West,25-34,4,4,1.0,5,nonresponse
3765,North West,65+,4,4,1.0,5,nonresponse
3766,Scotland,18-24,0,0,1.0,5,nonresponse
3767,North West,45-54,4,0,1.0,5,nonresponse
3768,London,35-44,4,4,1.0,5,nonresponse
3769,Midlands,25-34,3,1,1.0,5,nonresponse
3770,Scotland,65+,3,4,1.0,5,nonresponse
3771,Midlands,65+,4,3,1.0,5,nonresponse
3772,North West,65+,0,4,1.0,5,nonresponse
3773,Midlands,18-24,4,4,1.0,5,nonresponse
3774,London,35-44,3,1,1.0,5,nonresponse
3775,Midlands,65+,4,4,1.0,5,nonresponse
3776,North West,65+,4,3,1.0,5,nonresponse
3777,London,55-64,1,3,1.0,5,nonresponse
3778,South East,55-64,4,4,1.0,5,nonresponse
3779,Scotland,35-44,2,1,1.0,5,nonresponse
3780,South East,45-54,4,3,1.0,5,nonresponse
3781,South East,65+,3,0,1.0,5,nonresponse
3782,Midlands,55-64,3,1,1.0,5,nonresponse
3783,London,25-34,2,2,1.0,5,nonresponse
3784,South East,45-54,1,3,1.0,5,nonresponse
3785,South East,35-44,4,2,1.0,5,nonresponse
3786,London,55-64,1,1,1.0,5,nonresponse
3787,South East,65+,0,0,1.0,5,nonresponse
3788,Midlands,18-24,0,1,1.0,5,nonresponse
3789,Wales,35-44,0,1,1.0,5,nonresponse
3790,Midlands,45-54,4,2,1.0,5,nonresponse
3791,South East,55-64,1,0,1.0,5,nonresponse
3792,North West,18-24,4,2,1.0,5,nonresponse
3793,Scotland,18-24,4,4,1.0,5,nonresponse
3794,South East,45-54,0,1,1.0,5,nonresponse
3795,Midlands,35-44,4,0,1.0,5,nonresponse
3796,Midlands,35-44,0,0,1.0,5,nonresponse
3797,London,45-54,1,4,1.0,5,nonresponse
3798,Scotland,18-24,3,3,1.0,5,nonresponse
3799,Midlands,45-54,0,0,1.0,5,nonresponse
3800,Midlands,18-24,4,0,1.0,5,nonresponse
3801,Wales,55-64,3,3,1.0,5,nonresponse
3802,Midlands,55-64,4,2,1.0,5,nonresponse
3803,Wales,25-34,4,4,1.0,5,nonresponse
3804,London,35-44,4,2,1.0,5,nonresponse
3805,Wales,55-64,3,3,1.0,5,nonresponse
3806,South East,65+,1,3,1.0,5,nonresponse
3807,South East,55-64,1,3,1.0,5,nonresponse
3808,North West,25-34,1,1,1.0,5,nonresponse
3809,North West,55-64,1,2,1.0,5,nonresponse
3810,Scotland,25-34,4,4,1.0,5,nonresponse
3811,Midlands,45-54,3,3,1.0,5,nonresponse
3812,London,55-64,1,2,1.0,5,nonresponse
3813,Wales,35-44,2,2,1.0,5,nonresponse
3814,South East,55-64,3,1,1.0,5,nonresponse
3815,South East,65+,1,0,1.0,5,nonresponse
3816,North West,35-44,4,4,1.0,5,nonresponse
3817,Scotland,35-44,4,3,1.0,5,nonresponse
3818,London,25-34,4,1,1.0,5,nonresponse
3819,South East,55-64,3,4,1.0,5,nonresponse
3820,Scotland,45-54,4,4,1.0,5,nonresponse
3821,Scotland,55-64,0,3,1.0,5,nonresponse
3822,North West,55-64,1,4,1.0,5,nonresponse
3823,North West,45-54,4,2,1.0,5,nonresponse
3824,Midlands,65+,4,3,1.0,5,nonresponse
3825,South East,25-34,4,2,1.0,5,nonresponse
3826,Midlands,18-24,4,2,1.0,5,nonresponse
3827,London,55-64,2,4,1.0,5,nonresponse
3828,Wales,35-44,4,4,1.0,5,nonresponse
3829,Scotland,55-64,0,2,1.0,5,nonresponse
3830,South East,65+,3,3,1.0,5,nonresponse
3831,Midlands,18-24,4,3,1.0,5,nonresponse
3832,North West,45-54,4,4,1.0,5,nonresponse
3833,Scotland,55-64,2,2,1.0,5,nonresponse
3834,North West,65+,3,3,1.0,5,nonresponse
3835,Scotland,55-64,1,1,1.0,5,nonresponse
3836,London,55-64,4,2,1.0,5,nonresponse
3837,North West,45-54,0,0,1.0,5,nonresponse
3838,Midlands,65+,4,2,1.0,5,nonresponse
3839,London,65+,4,3,1.0,5,nonresponse
3840,Midlands,35-44,4,4,1.0,5,nonresponse
3841,North West,65+,4,0,1.0,5,nonresponse
3842,London,45-54,1,2,1.0,5,nonresponse
3843,Midlands,55-64,4,3,1.0,5,nonresponse
3844,Midlands,35-44,4,4,1.0,5,nonresponse
3845,London,35-44,4,3,1.0,5,nonresponse
3846,Wales,55-64,1,1,1.0,5,nonresponse
3847,Midlands,45-54,4,4,1.0,5,nonresponse
3848,South East,25-34,3,3,1.0,5,nonresponse
3849,Wales,35-44,4,4,1.0,5,nonresponse
3850,Scotland,45-54,1,1,1.0,5,nonresponse
3851,Scotland,35-44,4,3,1.0,5,nonresponse
3852,North West,25-34,4,4,1.0,5,nonresponse
3853,London,55-64,4,1,1.0,5,nonresponse
3854,Midlands,45-54,4,2,1.0,5,nonresponse
3855,Wales,65+,0,3,1.0,5,nonresponse
3856,Midlands,35-44,3,3,1.0,5,nonresponse
3857,North West,65+,4,4,1.0,5,nonresponse
3858,South East,45-54,4,4,1.0,5,nonresponse
3859,Scotland,65+,0,2,1.0,5,nonresponse
3860,South East,25-34,4,0,1.0,5,nonresponse
3861,London,25-34,4,3,1.0,5,nonresponse
3862,Scotland,45-54,4,2,1.0,5,nonresponse
3863,Scotland,18-24,3,1,1.0,5,nonresponse
3864,North West,65+,1,4,1.0,5,nonresponse
3865,London,25-34,4,4,1.0,5,nonresponse
3866,Wales,55-64,3,0,1.0,5,nonresponse
3867,South East,35-44,3,0,1.0,5,nonresponse
3868,Wales,18-24,0,3,1.0,5,nonresponse
3869,South East,55-64,4,4,1.0,5,nonresponse
3870,South East,65+,3,4,1.0,5,nonresponse
3871,South East,45-54,1,3,1.0,5,nonresponse
3872,London,35-44,1,3,1.0,5,nonresponse
3873,North West,25-34,0,4,1.0,5,nonresponse
3874,Wales,35-44,4,4,1.0,5,nonresponse
3875,North West,25-34,3,1,1.0,5,nonresponse
3876,North West,35-44,4,0,1.0,5,nonresponse
3877,Midlands,55-64,1,1,1.0,5,nonresponse
3878,Midlands,65+,4,1,1.0,5,nonresponse
3879,North West,55-64,2,1,1.0,5,nonresponse
3880,Scotland,35-44,1,3,1.0,5,nonresponse
3881,Midlands,35-44,4,3,1.0,5,nonresponse
3882,Wales,65+,0,3,1.0,5,nonresponse
3883,North West,45-54,3,1,1.0,5,nonresponse
3884,Scotland,45-54,4,0,1.0,5,nonresponse
3885,Midlands,55-64,1,1,1.0,5,nonresponse
3886,South East,55-64,1,3,1.0,5,nonresponse
3887,North West,35-44,3,4,1.0,5,nonresponse
3888,Scotland,35-44,0,1,1.0,5,nonresponse
3889,Wales,25-34,3,0,1.0,5,nonresponse
3890,Midlands,45-54,4,1,1.0,5,nonresponse
3891,London,45-54,1,1,1.0,5,nonresponse
3892,Midlands,35-44,4,4,1.0,5,nonresponse
3893,Midlands,35-44,4,0,1.0,5,nonresponse
3894,Midlands,55-64,1,3,1.0,5,nonresponse
3895,North West,18-24,4,2,1.0,5,nonresponse
3896,North West,35-44,4,4,1.0,5,nonresponse
3897,South East,55-64,2,4,1.0,5,nonresponse
3898,Midlands,18-24,4,2,1.0,5,nonresponse
3899,Midlands,45-54,3,1,1.0,5,nonresponse
3900,London,25-34,1,4,1.0,5,nonresponse
3901,South East,35-44,2,4,1.0,5,nonresponse
3902,London,45-54,1,1,1.0,5,nonresponse
3903,Wales,25-34,2,3,1.0,5,nonresponse
3904,South East,65+,3,1,1.0,5,nonresponse
3905,Midlands,45-54,3,2,1.0,5,nonresponse
3906,Midlands,18-24,4,4,1.0,5,nonresponse
3907,North West,25-34,2,4,1.0,5,nonresponse
3908,London,35-44,2,0,1.0,5,nonresponse
3909,Scotland,35-44,3,3,1.0,5,nonresponse
3910,South East,25-34,1,1,1.0,5,nonresponse
3911,Midlands,55-64,3,2,1.0,5,nonresponse
3912,Wales,18-24,4,4,1.0,5,nonresponse
3913,London,65+,4,0,1.0,5,nonresponse
3914,North West,18-24,4,3,1.0,5,nonresponse
3915,South East,65+,3,1,1.0,5,nonresponse
3916,South East,55-64,2,2,1.0,5,nonresponse
3917,London,45-54,0,0,1.0,5,nonresponse
3918,North West,55-64,1,1,1.0,5,nonresponse
3919,London,45-54,3,4,1.0,5,nonresponse
3920,Midlands,45-54,2,2,1.0,5,nonresponse
3921,London,18-24,1,3,1.0,5,nonresponse
3922,Midlands,55-64,3,1,1.0,5,nonresponse
3923,Wales,18-24,1,1,1.0,5,nonresponse
3924,London,45-54,3,1,1.0,5,nonresponse
3925,Midlands,65+,2,0,1.0,5,nonresponse
3926,London,45-54,0,1,1.0,5,nonresponse
3927,London,45-54,2,2,1.0,5,nonresponse
3928,South East,18-24,4,1,1.0,5,nonresponse
3929,Scotland,18-24,4,3,1.0,5,nonresponse
3930,London,65+,4,4,1.0,5,nonresponse
3931,London,35-44,0,2,1.0,5,nonresponse
3932,London,65+,4,3,1.0,5,nonresponse
3933,London,35-44,2,1,1.0,5,nonresponse
3934,South East,45-54,1,1,1.0,5,nonresponse
3935,South East,55-64,0,1,1.0,5,nonresponse
3936,London,35-44,4,1,1.0,5,nonresponse
3937,North West,18-24,0,2,1.0,5,nonresponse
3938,Midlands,25-34,2,3,1.0,5,nonresponse
3939,Scotland,45-54,0,0,1.0,5,nonresponse
3940,Midlands,65+,4,1,1.0,5,nonresponse
3941,Scotland,55-64,0,4,1.0,5,nonresponse
3942,North West,45-54,4,2,1.0,5,nonresponse
3943,Midlands,65+,2,4,1.0,5,nonresponse
3944,Scotland,55-64,4,1,1.0,5,nonresponse
3945,South East,55-64,1,1,1.0,5,nonresponse
3946,Wales,55-64,4,0,1.0,5,nonresponse
3947,London,55-64,2,0,1.0,5,nonresponse
3948,London,55-64,4,4,1.0,5,nonresponse
3949,London,55-64,4,4,1.0,5,nonresponse
3950,London,18-24,3,3,1.0,5,nonresponse
3951,North West,65+,4,3,1.0,5,nonresponse
3952,Midlands,45-54,2,4,1.0,5,nonresponse
3953,Midlands,25-34,4,2,1.0,5,nonresponse
3954,Scotland,25-34,1,2,1.0,5,nonresponse
3955,South East,25-34,4,2,1.0,5,nonresponse
3956,South East,55-64,0,0,1.0,5,nonresponse
3957,South East,35-44,4,4,1.0,5,nonresponse
3958,London,45-54,0,3,1.0,5,nonresponse
3959,Wales,65+,2,2,1.0,5,nonresponse
3960,London,35-44,1,1,1.0,5,nonresponse
3961,North West,65+,1,4,1.0,5,nonresponse
3962,London,55-64,3,3,1.0,5,nonresponse
3963,North West,25-34,2,3,1.0,5,nonresponse
3964,South East,18-24,3,1,1.0,5,nonresponse
3965,Scotland,55-64,1,1,1.0,5,nonresponse
3966,Scotland,25-34,4,4,1.0,5,nonresponse
3967,Midlands,55-64,0,0,1.0,5,nonresponse
3968,Midlands,45-54,1,1,1.0,5,nonresponse
3969,Wales,45-54,1,0,1.0,5,nonresponse
3970,Scotland,35-44,4,4,1.0,5,nonresponse
3971,Midlands,35-44,4,4,1.0,5,nonresponse
3972,Midlands,25-34,2,2,1.0,5,nonresponse
3973,Midlands,45-54,4,4,1.0,5,nonresponse
3974,Scotland,18-24,3,0,1.0,5,nonresponse
3975,Scotland,35-44,4,1,1.0,5,nonresponse
3976,Midlands,35-44,4,0,1.0,5,nonresponse
3977,Wales,55-64,1,1,1.0,5,nonresponse
3978,South East,35-44,0,3,1.0,5,nonresponse
3979,Midlands,35-44,4,4,1.0,5,nonresponse
3980,Midlands,65+,4,4,1.0,5,nonresponse
3981,Midlands,65+,2,4,1.0,5,nonresponse
3982,Midlands,55-64,4,4,1.0,5,nonresponse
3983,Scotland,18-24,3,2,1.0,5,nonresponse
3984,South East,25-34,1,3,1.0,5,nonresponse
3985,Midlands,65+,4,4,1.0,5,nonresponse
3986,Wales,18-24,2,2,1.0,5,nonresponse
3987,Midlands,35-44,4,4,1.0,5,nonresponse
3988,Scotland,18-24,0,3,1.0,5,nonresponse
3989,North West,55-64,1,0,1.0,5,nonresponse
3990,South East,55-64,4,3,1.0,5,nonresponse
3991,Wales,25-34,3,2,1.0,5,nonresponse
3992,Scotland,18-24,0,3,1.0,5,nonresponse
3993,North West,55-64,3,3,1.0,5,nonresponse
3994,South East,18-24,2,2,1.0,5,nonresponse
3995,Midlands,65+,3,2,1.0,5,nonresponse
3996,North West,55-64,1,4,1.0,5,nonresponse
3997,London,45-54,4,4,1.0,5,nonresponse
3998,South East,18-24,1,0,1.0,5,nonresponse
3999,North West,18-24,4,4,1.0,5,nonresponse
4000,North West,55-64,4,4,1.0,5,nonresponse
4001,Scotland,25-34,4,2,1.0,5,nonresponse
4002,South East,65+,1,1,1.0,5,nonresponse
4003,Midlands,45-54,4,3,1.0,5,nonresponse
4004,Midlands,25-34,4,1,1.0,5,nonresponse
4005,London,55-64,2,2,1.0,5,nonresponse
4006,Midlands,65+,3,3,1.0,5,nonresponse
4007,London,45-54,2,2,1.0,5,nonresponse
4008,Wales,35-44,4,4,1.0,5,nonresponse
4009,London,65+,3,3,1.0,5,nonresponse
4010,South East,55-64,0,2,1.0,5,nonresponse
4011,Scotland,25-34,4,4,1.0,5,nonresponse
4012,Midlands,35-44,4,1,1.0,5,nonresponse
4013,South East,25-34,1,0,1.0,5,nonresponse
4014,Wales,35-44,1,1,1.0,5,nonresponse
4015,London,25-34,1,1,1.0,5,nonresponse
4016,Scotland,25-34,4,4,1.0,5,nonresponse
4017,London,55-64,4,1,1.0,5,nonresponse
4018,North West,45-54,4,4,1.0,5,nonresponse
4019,North West,65+,0,2,1.0,5,nonresponse
4020,North West,45-54,2,4,1.0,5,nonresponse
4021,North West,35-44,4,4,1.0,5,nonresponse
4022,South East,55-64,1,1,1.0,5,nonresponse
4023,Midlands,45-54,1,4,1.0,5,nonresponse
4024,South East,25-34,1,2,1.0,5,nonresponse
4025,Scotland,25-34,0,0,1.0,5,nonresponse
4026,South East,45-54,1,1,1.0,5,nonresponse
4027,North West,65+,2,3,1.0,5,nonresponse
4028,North West,65+,2,4,1.0,5,nonresponse
4029,Scotland,55-64,1,3,1.0,5,nonresponse
4030,South East,18-24,4,4,1.0,5,nonresponse
4031,Wales,25-34,4,4,1.0,5,nonresponse
4032,Wales,65+,2,1,1.0,5,nonresponse
4033,North West,35-44,4,4,1.0,5,nonresponse
4034,Wales,55-64,1,1,1.0,5,nonresponse
4035,North West,35-44,4,0,1.0,5,nonresponse
4036,Midlands,55-64,4,4,1.0,5,nonresponse
4037,South East,18-24,1,4,1.0,5,nonresponse
4038,North West,35-44,2,4,1.0,5,nonresponse
4039,Midlands,35-44,4,2,1.0,5,nonresponse
4040,London,25-34,4,4,1.0,5,nonresponse
4041,London,65+,4,4,1.0,5,nonresponse
4042,North West,45-54,1,1,1.0,5,nonresponse
4043,Midlands,25-34,1,1,1.0,5,nonresponse
4044,South East,35-44,0,0,1.0,5,nonresponse
4045,Wales,55-64,4,4,1.0,5,nonresponse
4046,Midlands,45-54,1,0,1.0,5,nonresponse
4047,Midlands,55-64,4,2,1.0,5,nonresponse
4048,North West,55-64,1,0,1.0,5,nonresponse
4049,South East,65+,1,0,1.0,5,nonresponse
4050,Midlands,45-54,3,0,1.0,5,nonresponse
4051,London,35-44,4,0,1.0,5,nonresponse
4052,London,45-54,1,0,1.0,5,nonresponse
4053,South East,45-54,3,1,1.0,5,nonresponse
4054,London,35-44,2,4,1.0,5,nonresponse
4055,North West,55-64,1,4,1.0,5,nonresponse
4056,North West,65+,1,0,1.0,5,nonresponse
4057,Midlands,18-24,1,1,1.0,5,nonresponse
4058,Midlands,55-64,1,2,1.0,5,nonresponse
4059,Midlands,65+,4,1,1.0,5,nonresponse
4060,South East,18-24,1,1,1.0,5,nonresponse
4061,Scotland,35-44,4,4,1.0,5,nonresponse
4062,London,25-34,4,4,1.0,5,nonresponse
4063,Wales,55-64,1,1,1.0,5,nonresponse
4064,Midlands,25-34,1,1,1.0,5,nonresponse
4065,Scotland,45-54,4,4,1.0,5,nonresponse
4066,North West,65+,1,3,1.0,5,nonresponse
4067,London,65+,3,3,1.0,5,nonresponse
4068,Midlands,35-44,4,3,1.0,5,nonresponse
4069,Scotland,55-64,0,3,1.0,5,nonresponse
4070,North West,25-34,1,1,1.0,5,nonresponse
4071,London,25-34,1,4,1.0,5,nonresponse
4072,Midlands,55-64,4,0,1.0,5,nonresponse
4073,South East,65+,3,3,1.0,5,nonresponse
4074,Midlands,25-34,1,3,1.0,5,nonresponse
4075,Midlands,35-44,0,2,1.0,5,nonresponse
4076,North West,25-34,4,1,1.0,5,nonresponse
4077,Scotland,45-54,2,2,1.0,5,nonresponse
4078,London,35-44,0,0,1.0,5,nonresponse
4079,Midlands,45-54,4,1,1.0,5,nonresponse
4080,Wales,65+,4,3,1.0,5,nonresponse
4081,Scotland,18-24,4,4,1.0,5,nonresponse
4082,North West,45-54,1,1,1.0,5,nonresponse
4083,London,25-34,2,4,1.0,5,nonresponse
4084,Midlands,18-24,4,4,1.0,5,nonresponse
4085,Scotland,18-24,3,2,1.0,5,nonresponse
4086,Wales,35-44,4,4,1.0,5,nonresponse
4087,London,45-54,0,0,1.0,5,nonresponse
4088,Midlands,25-34,3,3,1.0,5,nonresponse
4089,South East,35-44,4,4,1.0,5,nonresponse
4090,South East,35-44,2,3,1.0,5,nonresponse
4091,Wales,65+,4,4,1.0,5,nonresponse
4092,North West,45-54,4,0,1.0,5,nonresponse
4093,Wales,25-34,4,4,1.0,5,nonresponse
4094,South East,65+,4,4,1.0,5,nonresponse
4095,Midlands,35-44,4,4,1.0,5,nonresponse
4096,London,55-64,1,1,1.0,5,nonresponse
4097,North West,18-24,4,1,1.0,5,nonresponse
4098,Midlands,45-54,3,3,1.0,5,nonresponse
4099,London,55-64,1,1,1.0,5,nonresponse
4100,Wales,25-34,4,1,1.0,5,nonresponse
4101,Midlands,65+,4,4,1.0,5,nonresponse
4102,South East,35-44,3,0,1.0,5,nonresponse
4103,Scotland,65+,4,4,1.0,5,nonresponse
4104,Wales,25-34,3,2,1.0,5,nonresponse
4105,Wales,65+,2,2,1.0,5,nonresponse
4106,Scotland,45-54,1,1,1.0,5,nonresponse
4107,Wales,35-44,4,4,1.0,5,nonresponse
4108,North West,18-24,4,4,1.0,5,nonresponse
4109,London,35-44,4,0,1.0,5,nonresponse
4110,South East,35-44,4,3,1.0,5,nonresponse
4111,Wales,35-44,3,0,1.0,5,nonresponse
4112,Midlands,45-54,4,4,1.0,5,nonresponse
4113,North West,35-44,0,3,1.0,5,nonresponse
4114,Midlands,45-54,3,4,1.0,5,nonresponse
4115,Scotland,35-44,4,3,1.0,5,nonresponse
4116,North West,45-54,4,4,1.0,5,nonresponse
4117,Midlands,55-64,1,1,1.0,5,nonresponse
4118,North West,65+,4,2,1.0,5,nonresponse
4119,North West,45-54,4,4,1.0,5,nonresponse
4120,South East,65+,3,4,1.0,5,nonresponse
4121,Midlands,18-24,1,1,1.0,5,nonresponse
4122,South East,35-44,3,0,1.0,5,nonresponse
4123,Scotland,45-54,3,3,1.0,5,nonresponse
4124,North West,65+,1,0,1.0,5,nonresponse
4125,South East,45-54,2,1,1.0,5,nonresponse
4126,Wales,55-64,0,0,1.0,5,nonresponse
4127,Scotland,25-34,4,4,1.0,5,nonresponse
4128,London,35-44,4,4,1.0,5,nonresponse
4129,Scotland,45-54,1,1,1.0,5,nonresponse
4130,Midlands,65+,3,4,1.0,5,nonresponse
4131,Midlands,35-44,4,0,1.0,5,nonresponse
4132,South East,35-44,4,3,1.0,5,nonresponse
4133,Midlands,18-24,4,2,1.0,5,nonresponse
4134,Midlands,35-44,1,1,1.0,5,nonresponse
4135,South East,18-24,3,2,1.0,5,nonresponse
4136,Midlands,35-44,4,4,1.0,5,nonresponse
4137,Scotland,65+,0,4,1.0,5,nonresponse
4138,Wales,35-44,1,3,1.0,5,nonresponse
4139,North West,55-64,4,2,1.0,5,nonresponse
4140,Midlands,18-24,4,2,1.0,5,nonresponse
4141,South East,45-54,0,2,1.0,5,nonresponse
4142,Wales,65+,4,4,1.0,5,nonresponse
4143,London,65+,1,2,1.0,5,nonresponse
4144,Midlands,45-54,1,3,1.0,5,nonresponse
4145,Midlands,25-34,4,1,1.0,5,nonresponse
4146,London,55-64,4,4,1.0,5,nonresponse
4147,South East,18-24,4,0,1.0,5,nonresponse
4148,Midlands,35-44,3,3,1.0,5,nonresponse
4149,London,25-34,1,1,1.0,5,nonresponse
4150,South East,55-64,2,4,1.0,5,nonresponse
4151,Scotland,45-54,4,1,1.0,5,nonresponse
4152,South East,45-54,3,1,1.0,5,nonresponse
4153,Midlands,45-54,1,4,1.0,5,nonresponse
4154,Midlands,18-24,3,2,1.0,5,nonresponse
4155,South East,65+,3,3,1.0,5,nonresponse
4156,London,18-24,2,2,1.0,5,nonresponse
4157,Midlands,35-44,4,2,1.0,5,nonresponse
4158,Midlands,45-54,4,4,1.0,5,nonresponse
4159,North West,35-44,4,4,1.0,5,nonresponse
4160,London,35-44,1,1,1.0,5,nonresponse
4161,Midlands,65+,4,4,1.0,5,nonresponse
4162,Midlands,65+,4,4,1.0,5,nonresponse
4163,London,45-54,2,2,1.0,5,nonresponse
4164,London,25-34,1,2,1.0,5,nonresponse
4165,South East,45-54,4,4,1.0,5,nonresponse
4166,Scotland,45-54,2,1,1.0,5,nonresponse
4167,Scotland,25-34,4,3,1.0,5,nonresponse
4168,Scotland,45-54,4,4,1.0,5,nonresponse
4169,Scotland,35-44,4,0,1.0,5,nonresponse
4170,London,45-54,1,1,1.0,5,nonresponse
4171,Wales,25-34,1,1,1.0,5,nonresponse
4172,Midlands,35-44,2,4,1.0,5,nonresponse
4173,London,55-64,1,4,1.0,5,nonresponse
4174,South East,55-64,0,1,1.0,5,nonresponse
4175,Midlands,55-64,4,0,1.0,5,nonresponse
4176,Midlands,45-54,1,2,1.0,5,nonresponse
4177,Midlands,55-64,1,0,1.0,5,nonresponse
4178,London,35-44,4,3,1.0,5,nonresponse
4179,Wales,55-64,1,0,1.0,5,nonresponse
4180,Scotland,65+,2,4,1.0,5,nonresponse
4181,Midlands,18-24,1,2,1.0,5,nonresponse
4182,Midlands,45-54,1,0,1.0,5,nonresponse
4183,North West,45-54,4,4,1.0,5,nonresponse
4184,North West,35-44,3,3,1.0,5,nonresponse
4185,South East,35-44,4,1,1.0,5,nonresponse
4186,North West,35-44,4,4,1.0,5,nonresponse
4187,Scotland,35-44,0,2,1.0,5,nonresponse
4188,South East,55-64,0,4,1.0,5,nonresponse
4189,Scotland,35-44,4,3,1.0,5,nonresponse
4190,North West,65+,4,4,1.0,5,nonresponse
4191,South East,35-44,4,4,1.0,5,nonresponse
4192,London,25-34,4,1,1.0,5,nonresponse
4193,Wales,25-34,3,3,1.0,5,nonresponse
4194,North West,65+,2,3,1.0,5,nonresponse
4195,North West,18-24,4,2,1.0,5,nonresponse
4196,South East,25-34,0,0,1.0,5,nonresponse
4197,North West,45-54,2,2,1.0,5,nonresponse
4198,Wales,25-34,0,4,1.0,5,nonresponse
4199,South East,45-54,1,1,1.0,5,nonresponse
4200,South East,35-44,3,0,1.0,5,nonresponse
4201,London,25-34,3,3,1.0,5,nonresponse
4202,London,65+,1,1,1.0,5,nonresponse
4203,Midlands,35-44,0,0,1.0,5,nonresponse
4204,Midlands,55-64,4,0,1.0,5,nonresponse
4205,Scotland,55-64,1,0,1.0,5,nonresponse
4206,North West,45-54,4,4,1.0,5,nonresponse
4207,Midlands,55-64,1,4,1.0,5,nonresponse
4208,Midlands,35-44,4,3,1.0,5,nonresponse
4209,Wales,45-54,1,0,1.0,5,nonresponse
4210,North West,45-54,4,3,1.0,5,nonresponse
4211,Midlands,18-24,0,0,1.0,5,nonresponse
4212,North West,65+,4,4,1.0,5,nonresponse
4213,Scotland,55-64,4,3,1.0,5,nonresponse
4214,North West,65+,1,0,1.0,5,nonresponse
4215,Midlands,45-54,4,1,1.0,5,nonresponse
4216,South East,55-64,3,3,1.0,5,nonresponse
4217,London,45-54,4,4,1.0,5,nonresponse
4218,South East,55-64,1,3,1.0,5,nonresponse
4219,Scotland,55-64,4,2,1.0,5,nonresponse
4220,Midlands,35-44,4,4,1.0,5,nonresponse
4221,Midlands,35-44,4,4,1.0,5,nonresponse
4222,Midlands,35-44,4,2,1.0,5,nonresponse
4223,London,25-34,1,1,1.0,5,nonresponse
4224,Midlands,55-64,3,2,1.0,5,nonresponse
4225,South East,65+,2,2,1.0,5,nonresponse
4226,Wales,35-44,4,1,1.0,5,nonresponse
4227,Midlands,25-34,4,3,1.0,5,nonresponse
4228,South East,35-44,2,2,1.0,5,nonresponse
4229,Midlands,65+,4,4,1.0,5,nonresponse
4230,North West,18-24,1,1,1.0,5,nonresponse
4231,London,25-34,4,3,1.0,5,nonresponse
4232,Midlands,55-64,1,0,1.0,5,nonresponse
4233,South East,35-44,4,0,1.0,5,nonresponse
4234,Midlands,25-34,0,3,1.0,5,nonresponse
4235,Wales,55-64,0,0,1.0,5,nonresponse
4236,Midlands,25-34,4,4,1.0,5,nonresponse
4237,Scotland,18-24,0,3,1.0,5,nonresponse
4238,Wales,65+,4,3,1.0,5,nonresponse
4239,Scotland,35-44,4,1,1.0,5,nonresponse
4240,Midlands,65+,4,1,1.0,5,nonresponse
4241,South East,55-64,1,1,1.0,5,nonresponse
4242,Scotland,35-44,4,4,1.0,5,nonresponse
4243,Midlands,65+,1,3,1.0,5,nonresponse
4244,South East,65+,4,4,1.0,5,nonresponse
4245,Midlands,35-44,4,4,1.0,5,nonresponse
4246,London,55-64,2,3,1.0,5,nonresponse
4247,North West,25-34,1,1,1.0,5,nonresponse
4248,Wales,65+,2,2,1.0,5,nonresponse
4249,South East,45-54,2,0,1.0,5,nonresponse
